signNearest,signNear,signFar,magNearest,magNear,magFar,signXmagNearest,signXmagNear,signXmagFar,v_motion,onset_block,offset_block,shock,Pair,Subject,Group,ROI
-0.00803537,-0.000216721,0.00536829,-0.00809278,0.0181197,0.00269712,-0.00029776,-0.0113592,0.00283152,0.00268692,-0.0321399,-0.169965,0.143397,50,CON099,uncontrol,Amygdala_BLBM_La_R
-0.0114315,-0.0223585,-0.0193334,0.0113375,0.0117693,0.0198478,0.00863943,0.0197663,0.00116814,0.00264615,0.164312,-0.0466604,0.175178,50,CON099,uncontrol,Amygdala_CeME_R
0.00817167,-0.0119526,0.0347561,-0.0345535,-0.02827,0.00996609,0.0400083,-0.00964393,0.00599246,-0.0107312,0.192118,-0.254971,-0.0609187,50,CON099,uncontrol,Amygdala_BLBM_La_L
0.0183928,-0.00180021,0.0177652,0.0269732,0.0118773,0.018578,0.00436508,-0.0477657,-0.00706668,0.00884702,-0.310152,-0.318347,0.240582,50,CON099,uncontrol,Amygdala_CeME_L
-0.00494755,-0.0026976,0.0146386,-0.0208263,0.00272349,0.000317864,-0.00635852,-0.0206944,0.0128076,-0.00807627,0.0400466,-0.0541405,0.0582967,50,CON099,uncontrol,rCa
-0.0292508,-0.0242818,0.0132241,-0.0208471,-0.0153128,0.0181514,-0.0121918,0.0162312,0.00338047,-0.0063722,0.202156,-0.130192,0.159574,50,CON099,uncontrol,lCa
0.0280812,0.00759438,-0.01852,-0.0681871,0.00884219,0.0439543,0.00557465,-0.0276598,0.0375043,0.00390515,0.714094,0.398899,0.075516,50,CON099,uncontrol,rPa
-0.0110095,0.00393114,-0.00285797,-0.0268983,0.0349865,-0.00856963,-0.00686335,0.00463234,0.0159811,0.00135078,0.0689709,-0.0469969,0.117898,50,CON099,uncontrol,lPa
-0.0292508,-0.0242818,0.0132241,-0.0208471,-0.0153128,0.0181514,-0.0121918,0.0162312,0.00338047,-0.0063722,0.202156,-0.130192,0.159574,50,CON099,uncontrol,rVS
0.0280812,0.00759438,-0.01852,-0.0681871,0.00884219,0.0439543,0.00557465,-0.0276598,0.0375043,0.00390515,0.714094,0.398899,0.075516,50,CON099,uncontrol,lVS
-0.030133,-0.0152022,-0.0105183,-0.0181541,-0.0130387,0.0028672,-0.00321183,0.016762,0.017847,0.0188601,0.0827192,0.388013,-0.191913,51,CON095,control,vmPFC
0.0141459,-0.0627831,-0.0363129,-0.00294121,0.00736083,0.0206449,0.0341946,-0.0456132,0.00733067,0.00119267,0.087359,0.454065,-0.842347,51,CON095,control,PCC1
-0.0292665,0.028788,-0.0463341,-0.0163541,-0.015014,0.00686665,0.0213011,0.0193613,0.0275933,0.0263287,0.457055,0.438954,-0.463402,51,CON095,control,PCC2
0.0624595,0.0228347,0.0117419,0.0129587,-0.0172704,0.0334392,-0.00330516,0.0878424,-0.0301262,-0.0241375,-0.141906,0.62968,0.454196,51,CON095,control,rPAG1
0.0131012,-0.0192471,-0.00928668,0.036163,-0.0256392,0.017132,0.0359808,-0.000788692,0.0546057,0.00202977,0.342671,0.666816,0.564482,51,CON095,control,lPAG1
-0.024987,0.0457448,-0.0166718,-0.0312685,-0.0452308,-0.00869097,0.00259898,0.0283705,0.027219,-0.0097536,0.195344,0.7879,0.430851,51,CON095,control,rvAI
-0.0322461,0.061995,0.0106295,-0.018993,-0.0719484,-0.0467796,0.00658175,0.0668581,-0.00502387,-0.00643675,0.280594,0.359703,0.613299,51,CON095,control,rdAI
-0.0574201,0.0146153,0.0214771,-0.042153,-0.122386,-0.017358,-0.0427911,0.0522272,0.053204,0.0313538,0.176568,1.15146,0.676275,51,CON095,control,lvAI
-0.05908,0.0322864,0.0324917,-0.00995222,-0.0605658,-0.0296723,0.00140016,0.0432067,0.0129984,-0.00408439,0.517024,0.399733,0.595321,51,CON095,control,ldAI
-0.0753008,0.00304439,0.0210967,-0.0517232,-0.0296389,-0.0495771,0.0106264,0.0224979,0.0203965,0.0124712,0.339487,-0.0526844,0.206185,51,CON095,control,rPI
-0.0624087,-0.000498602,0.0158058,-0.0430081,-0.0234244,-0.0304844,-0.00502851,0.0114722,0.0274874,0.0185341,0.14566,-0.169809,0.221952,51,CON095,control,lPI
0.0168826,0.0187846,0.025318,-0.0128167,-0.0363887,0.0400172,0.0147204,0.0171159,0.0102567,0.00589483,-0.370867,0.266164,0.255916,51,CON095,control,rBNST
-0.0457345,0.00421932,-0.012393,0.0215066,-0.0642867,0.0211684,0.0502994,-0.00434601,0.06622,-0.000923192,-0.26118,0.359229,0.182123,51,CON095,control,lBNST
-0.0515868,0.0306982,0.0218256,-0.000740712,-0.0139038,-0.00891946,-0.0199758,0.0136754,0.0161628,-0.00273749,0.254794,0.443878,0.28203,51,CON095,control,ACC
-0.0507793,-0.0737012,0.0285831,0.0182807,-0.0429402,0.0252671,-0.0141831,-0.0243537,0.0433219,0.00971352,-0.204213,-0.416359,0.0874845,51,CON095,control,Amygdala_BLBM_La_R
-0.0300876,-0.00993241,-0.0191358,0.00609982,-0.0178166,-0.00403437,-0.0396224,0.0116532,0.0328173,0.00405022,0.49553,-0.332247,0.385166,51,CON095,control,Amygdala_CeME_R
0.0193949,0.00133485,0.0198379,0.0383119,-0.00484747,-0.00755282,-0.0273947,-0.0338633,-0.000290618,0.038055,-0.143277,-0.306539,0.0262862,51,CON095,control,Amygdala_BLBM_La_L
0.0190087,-0.0229207,0.0416526,-0.0579407,-0.0135529,0.0118208,0.0138042,-0.0247314,-0.00275567,0.0375619,0.284412,-0.687047,0.0524236,51,CON095,control,Amygdala_CeME_L
-0.0254194,0.0104559,0.0123944,0.000209918,0.00878691,0.0183871,-0.0058387,0.0145054,0.0242964,0.00306992,0.262654,0.28642,0.191787,51,CON095,control,rCa
-0.0405521,0.00438416,0.00193337,-0.000317848,-0.00945119,-0.00861652,-0.0349189,0.0367559,-0.00661323,0.00504558,0.132725,-0.0807536,0.374923,51,CON095,control,lCa
-0.0394525,0.0487183,0.0157822,0.0381518,0.0219817,0.016589,-0.0379663,0.00292764,0.0283811,-0.0145063,0.404346,0.549172,0.183728,51,CON095,control,rPa
-0.0326217,0.00720948,0.0238376,0.0111379,0.0137988,0.0144724,-0.0275068,0.001195,0.0105371,-0.0105575,0.300556,0.22185,0.19629,51,CON095,control,lPa
-0.0405521,0.00438416,0.00193337,-0.000317848,-0.00945119,-0.00861652,-0.0349189,0.0367559,-0.00661323,0.00504558,0.132725,-0.0807536,0.374923,51,CON095,control,rVS
-0.0394525,0.0487183,0.0157822,0.0381518,0.0219817,0.016589,-0.0379663,0.00292764,0.0283811,-0.0145063,0.404346,0.549172,0.183728,51,CON095,control,lVS
-0.0355925,0.000740589,-0.00595956,-0.0217721,-0.00611428,-0.00701528,-0.0381091,-0.0234214,0.00383274,0.0115262,0.0894605,0.00472068,-0.0541208,51,CON096,uncontrol,vmPFC
-0.0393377,-0.0125747,-0.000825846,-0.0201457,-0.00775012,-0.0162079,-0.081852,-0.0340837,-0.0136719,0.0205944,-0.0414714,-0.269331,-0.285531,51,CON096,uncontrol,PCC1
-0.0529468,0.0052549,-0.0175603,-0.0899403,0.0506903,-0.0364432,-0.158107,-0.0286794,-0.0521102,0.0685356,0.14451,-0.6029,-0.340468,51,CON096,uncontrol,PCC2
-0.0227416,0.0418399,-0.0108835,0.0468609,-0.0231615,-0.000525043,0.00806274,0.0367625,-0.0021486,-0.0067678,-0.0869687,0.0266755,0.240353,51,CON096,uncontrol,rPAG1
0.0228884,-0.00570812,0.0362327,0.00305164,-0.0200637,-0.0096491,-0.0407353,-0.015272,0.0318344,-0.0226074,-0.217562,0.117517,0.0165417,51,CON096,uncontrol,lPAG1
-0.0195033,0.0678567,-0.0261345,0.0199332,0.0193489,0.00618035,-0.0112888,0.0390686,0.000394385,-0.023401,0.204299,0.43132,0.332587,51,CON096,uncontrol,rvAI
-0.0365958,0.0527352,-0.0177837,0.00803486,-0.00266364,0.00688416,-0.0375936,0.0599369,-0.0112992,-0.0233925,0.139708,0.155762,0.530538,51,CON096,uncontrol,rdAI
0.0141345,0.0568145,-0.012228,0.0406477,0.0246241,-0.000764675,-0.0801393,0.103079,8.25159e-05,-0.0294874,0.349353,0.521607,0.497799,51,CON096,uncontrol,lvAI
-0.0220486,0.0373743,-0.00802984,0.0213502,0.00380562,-0.00399807,-0.0577118,0.0498056,-0.0149285,-0.0114868,0.188966,0.0964736,0.424134,51,CON096,uncontrol,ldAI
0.0110765,0.00527498,-0.0173937,-0.022305,-0.0051689,0.000678423,0.00575071,0.00999785,-0.00709228,-0.000663644,-0.0638284,-0.0630745,0.274547,51,CON096,uncontrol,rPI
-0.00691709,0.00341723,-0.0227441,0.0020932,0.00163115,-0.00270231,-0.0413062,0.0237932,-0.00227273,-0.00627962,-0.00859055,-0.0711562,0.367175,51,CON096,uncontrol,lPI
0.00136146,0.00149226,0.013816,-0.0283546,-0.027912,-0.0431809,-0.00355213,-0.0407549,0.00629224,-0.0110376,-0.268966,0.174949,0.224094,51,CON096,uncontrol,rBNST
-0.00462855,0.0675748,-0.00485103,0.0372203,-0.0241184,0.0208109,-0.0644544,0.014165,-0.00136302,-0.0334218,0.153268,0.216327,0.79109,51,CON096,uncontrol,lBNST
-0.0252377,0.0259966,-0.00402881,0.0101294,0.00176895,-0.00316955,-0.0491686,0.0226237,-0.0118334,-0.00752635,0.19584,0.00168589,0.298702,51,CON096,uncontrol,ACC
-0.0259527,-0.00760173,-0.00459051,-0.00718143,0.0257633,-0.00315043,-0.0308128,0.00541061,-0.0526755,0.000296795,0.249006,-0.194554,0.0982947,51,CON096,uncontrol,Amygdala_BLBM_La_R
-0.0311798,0.0186009,-0.0166326,-0.0593772,0.00690661,-0.0138392,0.0286256,-0.00538701,-0.0246516,-0.0257933,0.343295,0.248556,0.35956,51,CON096,uncontrol,Amygdala_CeME_R
0.0500309,0.00634973,0.0134016,-0.0176132,-8.93573e-05,-0.00289842,-0.0266429,-0.0134892,-0.0642986,0.00206621,-0.251773,-0.0335338,-0.0710104,51,CON096,uncontrol,Amygdala_BLBM_La_L
-0.0352549,0.0213387,-0.048009,-0.0580365,-0.0178071,-0.0295715,-0.0234923,0.00619677,-0.0142938,0.00251922,0.337427,0.167498,0.436412,51,CON096,uncontrol,Amygdala_CeME_L
-0.0404663,0.00833809,-0.00892055,0.0191917,0.00590598,0.00304843,-0.0308526,-0.00686351,0.00414117,-0.00607829,0.108951,-0.0179551,0.194282,51,CON096,uncontrol,rCa
0.00490639,0.0070707,0.0024974,0.00153289,0.0155105,-0.00808267,-0.0162541,-0.0174947,0.0186655,-0.00471276,0.0788031,-0.166639,0.158386,51,CON096,uncontrol,lCa
-0.0295326,0.00620989,-0.019919,0.0118166,-0.0196015,0.00923749,-0.0349873,0.000670121,-0.00419182,-0.0163217,-0.000795442,0.30858,0.110735,51,CON096,uncontrol,rPa
-0.00704235,0.0236782,0.004193,0.0147788,0.00993574,-0.00901447,-0.0349309,-0.00977577,-0.00777949,-0.00922118,-0.0100018,0.00251387,0.164695,51,CON096,uncontrol,lPa
0.00490639,0.0070707,0.0024974,0.00153289,0.0155105,-0.00808267,-0.0162541,-0.0174947,0.0186655,-0.00471276,0.0788031,-0.166639,0.158386,51,CON096,uncontrol,rVS
-0.0295326,0.00620989,-0.019919,0.0118166,-0.0196015,0.00923749,-0.0349873,0.000670121,-0.00419182,-0.0163217,-0.000795442,0.30858,0.110735,51,CON096,uncontrol,lVS
0.0670078,0.0534067,0.00538342,-0.0304635,-0.0623743,-0.0163696,0.0119686,0.00309266,0.0221221,0.0175221,0.120627,0.194963,-0.295531,53,CON104,control,vmPFC
0.0810765,0.0368983,0.0274461,-0.0281784,-0.0804502,0.00592821,0.0561809,0.0670014,0.015387,0.00847082,0.174866,0.130313,-0.263886,53,CON104,control,PCC1
0.102393,0.135185,0.0205887,-0.00154281,-0.0787883,0.0211967,0.013281,0.0936008,-0.0310702,0.015177,-0.0873891,-0.119467,-0.284087,53,CON104,control,PCC2
0.034357,0.0553882,-0.0227474,0.00307622,0.0283935,0.0371797,0.011582,-0.0126953,0.0447279,-0.020795,0.555704,0.295021,0.182067,53,CON104,control,rPAG1
0.0172223,0.0551761,-0.0677516,-0.00539026,0.0193303,0.00243433,-0.0318507,0.0738773,0.0118993,-0.0118099,0.552535,0.83429,0.521071,53,CON104,control,lPAG1
-0.0181038,0.0482286,-0.0211455,0.0665149,-0.0204804,0.00179156,-0.113553,0.058043,-0.039081,-0.0274561,0.279751,0.637067,0.83856,53,CON104,control,rvAI
-0.0734573,-0.0121705,-0.00765172,0.037151,-0.0114169,-0.0172704,-0.145929,0.0422369,-0.00945472,0.00248687,0.469604,0.412868,1.12307,53,CON104,control,rdAI
0.0782423,0.0230901,0.00894077,-0.0101737,-0.0173085,0.0198586,-0.0378537,0.0308553,-0.0254754,-0.0193045,0.463684,0.695821,0.559133,53,CON104,control,lvAI
-0.0470373,-4.53516e-05,0.00196095,0.018599,0.00967977,-0.0208483,-0.148945,0.0402841,-0.031195,0.00583774,0.345377,0.525192,1.04879,53,CON104,control,ldAI
-0.0496467,-0.0163795,-0.00230687,-0.00342116,-0.0366598,-0.00905802,-0.0827681,0.0504301,-0.00565174,0.012708,0.28991,-0.0308824,0.649742,53,CON104,control,rPI
-0.0868632,0.00117907,0.00449595,0.0283107,-0.0180462,-0.00413753,-0.128798,0.0450721,-0.027474,0.00339577,0.245507,0.0350601,0.931544,53,CON104,control,lPI
0.0184263,0.0192434,-0.0219864,0.0350995,0.0168837,0.0045151,-0.07016,-0.0191075,0.057641,-0.0187605,0.187163,0.751068,0.319485,53,CON104,control,rBNST
-0.0125811,-0.0299882,0.0386683,0.0114314,-0.054776,-0.00275529,-0.0441948,0.069585,0.00535612,0.0140674,0.0224069,0.597764,0.30057,53,CON104,control,lBNST
-0.00700519,-0.000809685,-0.00639798,0.0122524,0.00829686,0.00395894,-0.0611704,0.0016379,0.0125186,0.0047208,0.279265,0.248852,0.261057,53,CON104,control,ACC
-0.0088799,-0.017974,-0.00957186,-0.0118949,0.00069493,0.00952527,-0.0169666,-0.00201888,0.00838323,-0.00323682,0.326054,0.184785,0.1218,53,CON104,control,Amygdala_BLBM_La_R
-0.0790562,-0.00472765,-0.0313595,-0.0118556,0.0177695,-0.00145994,-0.023601,-0.0145922,0.0154108,-0.0120973,0.263197,0.311701,0.249804,53,CON104,control,Amygdala_CeME_R
-0.0128575,-0.00943415,-0.00989256,-0.0190667,-0.00368453,0.00664828,-0.0128847,-0.00973381,0.0134538,-0.000356888,0.0990472,0.297344,0.0808515,53,CON104,control,Amygdala_BLBM_La_L
-0.0951879,-0.0169181,-0.0189715,-0.000218548,0.015705,0.00609699,-0.0770762,0.0550101,0.00471189,-0.00633883,-0.138164,0.673938,0.47164,53,CON104,control,Amygdala_CeME_L
-0.0178769,-0.0143987,-0.0100318,-0.000983541,0.00313286,-0.0282989,-0.0569647,0.000725907,0.0240073,0.00337366,0.133304,0.0727262,0.136506,53,CON104,control,rCa
-0.0109784,-0.0250876,0.00558356,-0.00271497,-0.00536976,0.00173471,-0.0399834,0.0151227,0.0273075,0.0131393,0.0566591,0.223549,0.455276,53,CON104,control,lCa
-0.0233408,0.0030243,-0.0137655,0.0108656,-0.0293828,-0.00929836,-0.0400852,0.0246447,0.0271546,0.000841347,0.102281,0.339789,0.197877,53,CON104,control,rPa
0.00124909,-0.0285941,0.00149407,-0.0051361,-0.01488,-0.0237857,-0.0650388,0.00990375,0.0161697,0.00631568,0.0918068,0.173688,0.269439,53,CON104,control,lPa
-0.0109784,-0.0250876,0.00558356,-0.00271497,-0.00536976,0.00173471,-0.0399834,0.0151227,0.0273075,0.0131393,0.0566591,0.223549,0.455276,53,CON104,control,rVS
-0.0233408,0.0030243,-0.0137655,0.0108656,-0.0293828,-0.00929836,-0.0400852,0.0246447,0.0271546,0.000841347,0.102281,0.339789,0.197877,53,CON104,control,lVS
-0.073991,-0.00133035,-0.00789638,-0.0163633,0.0261599,-0.00234854,-0.0214659,0.00888919,0.00501484,0.0266088,0.061447,-0.0343423,-0.138674,53,CON106,uncontrol,vmPFC
-0.109977,-0.015722,-0.0104792,0.0191193,0.0272416,0.0255518,-0.0829448,0.0289251,0.00118025,-0.00807592,0.147834,-0.451374,-0.0453654,53,CON106,uncontrol,PCC1
-0.0633188,-0.0829439,-0.0173363,-0.0335839,-0.0279092,-0.00808568,0.00822361,0.00608212,0.049179,0.0504173,0.0735697,-0.191217,-0.342306,53,CON106,uncontrol,PCC2
-0.0115665,-0.0192814,-0.000742287,0.021728,0.0341667,0.0010633,-0.0052741,-0.0281236,-0.0184629,0.0129686,0.381748,0.0343889,0.700359,53,CON106,uncontrol,rPAG1
-0.0381761,0.0207273,0.0126764,0.0613385,-0.0764056,-0.0171455,-0.0259743,0.0213155,-0.0139323,-0.0396585,0.142328,-0.150099,0.687871,53,CON106,uncontrol,lPAG1
-0.028767,-0.00583433,-0.0102944,-0.0120242,0.0642982,0.0102606,0.00778236,0.0309321,-0.0190894,-0.017723,0.978581,1.1153,1.12619,53,CON106,uncontrol,rvAI
-0.0243277,0.0176291,-0.0116786,-0.0415841,0.0289459,0.00442196,-0.0208066,0.0123839,-0.0132835,-0.0167299,0.0717158,0.302892,0.762722,53,CON106,uncontrol,rdAI
-0.0191402,-0.00355579,-0.0123316,-0.0252421,0.0540372,0.0524769,0.0147543,-0.0141326,-0.0180077,-0.0142973,0.511558,1.08845,0.360081,53,CON106,uncontrol,lvAI
-0.028264,-0.000220901,0.000492532,-0.0254495,0.0138553,-0.00654611,-0.0201539,-0.012174,0.00172322,-0.0116365,-0.0379999,0.131513,0.752161,53,CON106,uncontrol,ldAI
-0.0107735,-0.0277685,0.009608,-0.0188652,0.0251118,-0.00300789,0.00338422,-0.00859089,0.0166677,0.0114372,0.0947888,-0.132015,0.399199,53,CON106,uncontrol,rPI
-0.0372132,-0.0246533,-0.00252541,-0.0170293,0.0278918,-0.0197146,-0.0215688,0.0122658,0.0135708,0.0140146,0.159452,-0.196112,0.449951,53,CON106,uncontrol,lPI
0.0269362,-0.0355376,0.0404714,-0.0143778,-0.036692,-0.0284317,0.0693278,0.0168439,0.00272125,-0.0099732,0.0999361,0.62211,-0.163801,53,CON106,uncontrol,rBNST
-0.0465874,-0.0514506,0.0144923,-0.0139514,0.038823,0.0218854,-0.060374,0.0662534,-0.00432078,0.00545739,0.0717492,0.621164,0.614141,53,CON106,uncontrol,lBNST
-0.0526507,0.00363942,-0.000511248,-0.014928,0.0242465,-0.0131251,-0.0241989,0.0175422,-0.00132911,-0.00036887,0.327801,0.206654,0.38192,53,CON106,uncontrol,ACC
0.017813,-0.0605303,-0.0558985,0.115749,0.038735,-0.0552679,-0.0428675,0.0255605,-0.039788,0.0625663,0.242601,-0.439195,0.643109,53,CON106,uncontrol,Amygdala_BLBM_La_R
-0.0182894,-0.0831021,0.0170753,0.055916,0.0129043,0.0371784,-0.0129585,-0.0696683,-0.0161279,-0.0318561,-0.112012,-0.63884,0.764163,53,CON106,uncontrol,Amygdala_CeME_R
-0.00729016,0.0565472,-0.0183038,0.0331272,0.0526674,-0.0146673,0.0619752,-0.0278612,-0.0457457,0.0273482,-0.255028,-0.555236,0.128928,53,CON106,uncontrol,Amygdala_BLBM_La_L
-0.0585558,-0.0240393,0.0038041,0.0122555,0.030327,0.0298942,-0.00720016,-0.0329774,0.0605206,-0.0389489,0.0841631,0.0223027,0.682726,53,CON106,uncontrol,Amygdala_CeME_L
-0.0301776,-0.00604557,0.00560789,0.00877715,0.010396,0.00925698,-0.0112361,0.000870612,-0.00823544,-0.0046451,0.214839,0.0365427,0.138877,53,CON106,uncontrol,rCa
-0.0171662,-0.0103902,-0.0125888,0.00794307,0.0294474,-0.00751586,-0.0250247,0.0135638,-0.00457919,0.00584855,0.0536979,-0.0486958,0.414671,53,CON106,uncontrol,lCa
-0.0523846,-0.0168724,0.0143559,0.025755,0.0276123,0.0440879,0.00931819,0.00843386,-0.00734042,-0.00110809,0.189644,0.286335,0.303976,53,CON106,uncontrol,rPa
-0.0413749,0.00433183,-0.00892403,0.00900736,0.0196434,-0.00744633,-0.03126,0.00877936,0.00820921,-0.00406498,0.0941905,0.159343,0.287695,53,CON106,uncontrol,lPa
-0.0171662,-0.0103902,-0.0125888,0.00794307,0.0294474,-0.00751586,-0.0250247,0.0135638,-0.00457919,0.00584855,0.0536979,-0.0486958,0.414671,53,CON106,uncontrol,rVS
-0.0523846,-0.0168724,0.0143559,0.025755,0.0276123,0.0440879,0.00931819,0.00843386,-0.00734042,-0.00110809,0.189644,0.286335,0.303976,53,CON106,uncontrol,lVS
0.0278157,-0.00536275,0.0117711,0.000659952,-0.0309469,-0.0151199,-0.0429131,0.0124661,-0.010204,-0.00451311,-0.422391,-0.289326,-0.127768,54,CON105,control,vmPFC
0.00815953,0.0103917,0.0542542,-0.0416646,0.0135011,-0.0368131,0.0112806,-0.00758053,0.0143787,0.0294784,-0.270113,-0.0670168,-0.444526,54,CON105,control,PCC1
0.00759359,0.0895541,0.0446027,-0.103132,0.00189339,-0.0618156,-0.0718116,0.0186201,0.0372696,0.0585357,-0.937614,-0.636975,-0.833134,54,CON105,control,PCC2
0.029704,-0.0237511,-0.0187625,-0.0252684,-0.0132743,0.00900132,0.11086,-0.0159886,0.00121757,-0.0140507,-0.840634,-0.0388087,-0.0881649,54,CON105,control,rPAG1
0.0683837,-0.089598,0.0262477,-0.0167549,-0.0197936,-0.0345782,0.0861909,-0.0189372,0.0298467,-0.0153418,0.500414,0.201475,-0.0297823,54,CON105,control,lPAG1
0.00278752,0.0268205,-0.0275117,0.0167474,-0.0332576,-0.00393457,-0.0696111,0.0390638,-0.00322917,-0.056666,0.822695,0.965642,1.16301,54,CON105,control,rvAI
0.0389755,0.00982967,-0.0206262,0.0106843,0.0200332,-0.00670526,-0.048851,0.00549588,0.00198827,-0.0418403,0.380774,0.262197,0.681999,54,CON105,control,rdAI
0.0378875,-0.0615947,0.01062,0.0280328,0.0288238,-0.070354,0.0351373,0.00564804,0.0144373,-0.0112728,0.0116774,0.55468,0.387333,54,CON105,control,lvAI
0.0414832,-0.0164672,-0.00713676,0.00594844,0.0085847,-0.0104027,-0.0175851,-0.0123612,0.0113694,-0.0450326,0.308918,0.122951,0.663075,54,CON105,control,ldAI
0.0436543,-0.0113272,-0.00964191,-0.0445449,-0.0225606,-0.00644369,-0.00724053,-0.0043741,0.00806134,-0.0137779,-0.120062,-0.197479,0.409345,54,CON105,control,rPI
0.0218743,0.000789193,-0.020138,-0.0369004,-0.0078334,-0.000377864,-0.0120791,0.0039589,0.0139578,-0.00882085,-0.0810383,-0.0370782,0.366907,54,CON105,control,lPI
0.0177348,-0.0020672,0.034339,0.0316516,-0.0652105,-0.032122,0.0205702,-0.0149323,0.0184638,-0.0314883,-0.0256312,-0.148248,0.18589,54,CON105,control,rBNST
0.0131042,-0.14551,0.0859523,-0.0596436,-0.0794091,0.024446,0.108105,-0.000926859,-0.0450657,-0.0185744,-0.869125,-0.296815,-0.28086,54,CON105,control,lBNST
0.0246744,0.00307586,-0.00430302,0.00238268,-0.0224401,-0.00386958,-0.0425184,0.0153075,-0.000464397,-0.0133656,0.0934224,-0.0119549,0.342833,54,CON105,control,ACC
-0.013344,-0.0107863,-0.00977203,-0.0894754,0.00466411,-0.0382386,-0.0228826,-0.026596,0.0278427,-0.022522,0.134239,-0.0951451,-0.14097,54,CON105,control,Amygdala_BLBM_La_R
0.0134538,0.0631622,-0.062822,-0.00279637,-0.0130153,-0.0229791,0.0102772,-0.012756,0.00828403,-0.0129136,-0.13124,-0.0766752,0.319141,54,CON105,control,Amygdala_CeME_R
0.0301338,-0.0258824,0.026632,-0.0525935,0.0245535,-0.0403677,-0.024223,0.0297089,0.0260019,-0.0114818,0.018289,-0.609573,-0.247267,54,CON105,control,Amygdala_BLBM_La_L
0.0330641,-0.0241232,-0.011847,-0.032917,0.00454867,-0.0249802,0.0587928,-0.0177676,0.0122433,-0.0333955,-0.19706,-0.135533,0.311669,54,CON105,control,Amygdala_CeME_L
0.0161236,0.00292887,0.00922673,-0.017422,0.00658647,-0.0176516,-0.000518072,0.00196022,-0.00298092,-0.0204327,0.180578,0.115632,-0.0253153,54,CON105,control,rCa
-0.00559121,0.0160117,-0.0230435,0.00849686,-0.0178273,-0.0209188,-0.019781,0.0359957,0.0118049,-0.0239633,-0.162899,-0.0821997,0.0437579,54,CON105,control,lCa
-0.0255565,0.0361161,-0.0197197,0.0171313,-0.0270149,-0.00756147,-0.0307351,0.0481722,-0.013836,0.015842,0.0171417,0.299229,0.0892231,54,CON105,control,rPa
0.0364266,-0.00771573,-0.0135171,-0.0360478,-0.00351766,-0.00648154,-0.0208244,-0.00919242,0.00127137,-0.00831426,-0.0496884,-0.00166619,-0.0242268,54,CON105,control,lPa
-0.00559121,0.0160117,-0.0230435,0.00849686,-0.0178273,-0.0209188,-0.019781,0.0359957,0.0118049,-0.0239633,-0.162899,-0.0821997,0.0437579,54,CON105,control,rVS
-0.0255565,0.0361161,-0.0197197,0.0171313,-0.0270149,-0.00756147,-0.0307351,0.0481722,-0.013836,0.015842,0.0171417,0.299229,0.0892231,54,CON105,control,lVS
0.00477516,-0.0399583,0.0262649,-0.00858465,-0.108523,-0.0271629,-0.0187013,-0.0253948,0.00506141,4.63217e-05,-0.264191,-0.0373097,-0.501817,54,CON110,uncontrol,vmPFC
0.0255921,-0.0204007,-0.0012058,-0.0067569,-0.0665147,-0.0173347,-0.0300145,-0.0296096,0.0139205,-0.0053934,0.198131,-0.0702765,-0.130923,54,CON110,uncontrol,PCC1
-0.000478401,-0.0134286,0.00381176,-0.0650531,-0.0815325,-0.0530358,-0.0723371,0.0180918,0.0339481,0.00553973,-0.470835,-0.577011,-0.874773,54,CON110,uncontrol,PCC2
0.0543732,-0.0105687,0.0130163,0.0135778,-0.0558264,0.0378279,-0.0139127,0.00467099,0.00799106,-0.0140882,0.315877,0.0856497,0.0930835,54,CON110,uncontrol,rPAG1
0.103325,0.00755601,-0.0106157,0.0320248,-0.00823087,0.0130272,0.0413268,-0.0281093,0.0818699,-0.0132402,0.827573,0.0137875,0.131646,54,CON110,uncontrol,lPAG1
0.0346078,-0.016661,0.00674009,-0.010122,0.00484688,-0.0181334,-0.00659416,-0.0528434,-0.0314529,0.000467538,0.191827,0.246145,0.258318,54,CON110,uncontrol,rvAI
0.0106843,-0.0215171,-0.00958333,0.0256503,-0.0461378,0.0285771,-0.0465249,-0.0185487,-0.0232291,0.00236243,0.267978,0.0475061,0.661517,54,CON110,uncontrol,rdAI
0.0568821,0.0608148,-0.00394725,0.069857,0.00134837,-0.0084603,-0.0271512,-0.0247524,-0.0475126,-0.0014683,0.154668,0.123656,0.284396,54,CON110,uncontrol,lvAI
0.0365326,0.0311061,-0.0382976,0.00891728,-0.00897566,0.0279839,-0.0393443,-0.0173673,-0.0453863,-0.00923752,0.157178,-0.127123,0.42297,54,CON110,uncontrol,ldAI
0.0205177,-0.00552759,-0.0227557,0.00513281,-0.0212105,0.00964465,-0.0257488,-0.023112,0.0148397,-0.00305774,-0.0194023,0.00998604,0.257293,54,CON110,uncontrol,rPI
0.013166,0.0134154,-0.0221544,0.0159117,-0.0368447,0.00998388,-0.0387327,-0.00986575,0.00962225,-0.0010786,-0.0824766,0.10133,0.23391,54,CON110,uncontrol,lPI
0.0257772,-0.0186153,-0.0675689,-0.050752,0.0528709,-0.0559724,0.0380262,0.0327994,-0.000590248,-0.00139443,-0.263847,0.798407,0.251857,54,CON110,uncontrol,rBNST
0.119125,-0.0727551,0.0737069,-0.0132871,-0.0857317,-0.0100123,-0.0764801,-0.0828846,-0.0435016,0.00133738,-0.434673,-0.2883,0.307343,54,CON110,uncontrol,lBNST
