	Pair	ROI	Y
15535	P41	17Networks_RH_ContB_Temp_1	-0.309287
15536	P42	17Networks_RH_ContB_Temp_1	-0.18552680000000002
15537	P43	17Networks_RH_ContB_Temp_1	-0.12420520000000002
15538	P44	17Networks_RH_ContB_Temp_1	-0.3444138
15539	P45	17Networks_RH_ContB_Temp_1	0.17338440000000002
15540	P46	17Networks_RH_ContB_Temp_1	-0.158867
15541	P47	17Networks_RH_ContB_Temp_1	-0.0895092
15542	P48	17Networks_RH_ContB_Temp_1	0.32127679000000003
15543	P49	17Networks_RH_ContB_Temp_1	-0.013107
15544	P50	17Networks_RH_ContB_Temp_1	-0.030053000000000003
15545	P51	17Networks_RH_ContB_Temp_1	0.2006823
15546	P52	17Networks_RH_ContB_Temp_1	-0.0523666
15547	P53	17Networks_RH_ContB_Temp_1	1.1602857
15548	P54	17Networks_RH_ContB_Temp_1	0.2429964
15549	P55	17Networks_RH_ContB_Temp_1	-0.3601042
15550	P56	17Networks_RH_ContB_Temp_1	0.573659
15551	P57	17Networks_RH_ContB_Temp_1	0.2882187
15552	P58	17Networks_RH_ContB_Temp_1	0.18318516999999998
15553	P59	17Networks_RH_ContB_Temp_1	0.1003152
15554	P60	17Networks_RH_ContB_Temp_1	-0.1328202
15555	P00	17Networks_RH_ContB_IPL_1	0.5627228
15556	P01	17Networks_RH_ContB_IPL_1	0.38016700000000003
15557	P02	17Networks_RH_ContB_IPL_1	0.21101999999999999
15558	P03	17Networks_RH_ContB_IPL_1	-0.4722792
15559	P04	17Networks_RH_ContB_IPL_1	-0.14331000000000005
15560	P05	17Networks_RH_ContB_IPL_1	0.6392931000000001
15561	P06	17Networks_RH_ContB_IPL_1	-0.43299699999999997
15562	P07	17Networks_RH_ContB_IPL_1	0.097735
15563	P08	17Networks_RH_ContB_IPL_1	-0.128189
15564	P09	17Networks_RH_ContB_IPL_1	-0.28454399999999996
15565	P10	17Networks_RH_ContB_IPL_1	-0.13823299999999994
15566	P11	17Networks_RH_ContB_IPL_1	0.221477
15567	P12	17Networks_RH_ContB_IPL_1	-0.12201200000000001
15568	P13	17Networks_RH_ContB_IPL_1	-0.5178670000000001
15569	P14	17Networks_RH_ContB_IPL_1	-0.02323200000000003
15570	P15	17Networks_RH_ContB_IPL_1	0.3204786
15571	P16	17Networks_RH_ContB_IPL_1	0.9828060000000001
15572	P17	17Networks_RH_ContB_IPL_1	-0.05535000000000001
15573	P18	17Networks_RH_ContB_IPL_1	-0.8059810000000001
15574	P19	17Networks_RH_ContB_IPL_1	-0.414588
15575	P20	17Networks_RH_ContB_IPL_1	-0.757009
15576	P21	17Networks_RH_ContB_IPL_1	0.180865
15577	P22	17Networks_RH_ContB_IPL_1	-0.017846462
15578	P23	17Networks_RH_ContB_IPL_1	-0.12255256
15579	P24	17Networks_RH_ContB_IPL_1	1.0938938
15580	P25	17Networks_RH_ContB_IPL_1	0.5824499999999999
15581	P26	17Networks_RH_ContB_IPL_1	0.09663300000000002
15582	P27	17Networks_RH_ContB_IPL_1	0.122282
15583	P28	17Networks_RH_ContB_IPL_1	0.12020600000000001
15584	P29	17Networks_RH_ContB_IPL_1	0.23472309999999996
15585	P30	17Networks_RH_ContB_IPL_1	0.69627
15586	P31	17Networks_RH_ContB_IPL_1	-0.23663499999999998
15587	P32	17Networks_RH_ContB_IPL_1	0.19142040000000005
15588	P33	17Networks_RH_ContB_IPL_1	0.30444689999999996
15589	P34	17Networks_RH_ContB_IPL_1	0.260969
15590	P35	17Networks_RH_ContB_IPL_1	-0.21303099999999997
15591	P36	17Networks_RH_ContB_IPL_1	-0.6579029999999999
15592	P37	17Networks_RH_ContB_IPL_1	0.47406279999999995
15593	P38	17Networks_RH_ContB_IPL_1	0.343523
15594	P39	17Networks_RH_ContB_IPL_1	-0.39819499999999997
15595	P40	17Networks_RH_ContB_IPL_1	-0.4509390000000001
15596	P41	17Networks_RH_ContB_IPL_1	-0.40775
15597	P42	17Networks_RH_ContB_IPL_1	0.253782
15598	P43	17Networks_RH_ContB_IPL_1	-0.59578
15599	P44	17Networks_RH_ContB_IPL_1	-1.2366701
15600	P45	17Networks_RH_ContB_IPL_1	-0.05151799999999995
15601	P46	17Networks_RH_ContB_IPL_1	-0.39783900000000005
15602	P47	17Networks_RH_ContB_IPL_1	0.029251
15603	P48	17Networks_RH_ContB_IPL_1	0.398992
15604	P49	17Networks_RH_ContB_IPL_1	-0.132131
15605	P50	17Networks_RH_ContB_IPL_1	0.14502330000000002
15606	P51	17Networks_RH_ContB_IPL_1	0.0722429
15607	P52	17Networks_RH_ContB_IPL_1	-0.255322
15608	P53	17Networks_RH_ContB_IPL_1	0.7105497
15609	P54	17Networks_RH_ContB_IPL_1	-0.12568600000000008
15610	P55	17Networks_RH_ContB_IPL_1	-0.9488944
15611	P56	17Networks_RH_ContB_IPL_1	0.477214
15612	P57	17Networks_RH_ContB_IPL_1	0.28516539999999996
15613	P58	17Networks_RH_ContB_IPL_1	0.0867448
15614	P59	17Networks_RH_ContB_IPL_1	-0.337778
15615	P60	17Networks_RH_ContB_IPL_1	-0.371355
15616	P00	17Networks_RH_ContB_IPL_2	0.4220001
15617	P01	17Networks_RH_ContB_IPL_2	0.42986199999999997
15618	P02	17Networks_RH_ContB_IPL_2	-0.1822999999999999
15619	P03	17Networks_RH_ContB_IPL_2	0.002801999999999971
15620	P04	17Networks_RH_ContB_IPL_2	0.576914
15621	P05	17Networks_RH_ContB_IPL_2	0.40967600000000004
15622	P06	17Networks_RH_ContB_IPL_2	-1.3839394
15623	P07	17Networks_RH_ContB_IPL_2	-0.07911300000000002
15624	P08	17Networks_RH_ContB_IPL_2	0.163024
15625	P09	17Networks_RH_ContB_IPL_2	-0.12241800000000003
15626	P10	17Networks_RH_ContB_IPL_2	0.34485699999999997
15627	P11	17Networks_RH_ContB_IPL_2	0.16759000000000002
15628	P12	17Networks_RH_ContB_IPL_2	0.09701600000000005
15629	P13	17Networks_RH_ContB_IPL_2	0.282273
15630	P14	17Networks_RH_ContB_IPL_2	-0.5093559999999999
15631	P15	17Networks_RH_ContB_IPL_2	0.511233
15632	P16	17Networks_RH_ContB_IPL_2	0.278687
15633	P17	17Networks_RH_ContB_IPL_2	-0.41882399999999986
15635	P19	17Networks_RH_ContB_IPL_2	-0.02468999999999999
15636	P20	17Networks_RH_ContB_IPL_2	-0.555411
15637	P21	17Networks_RH_ContB_IPL_2	0.37260000000000004
15638	P22	17Networks_RH_ContB_IPL_2	0.05419600000000002
15639	P23	17Networks_RH_ContB_IPL_2	0.068553
15640	P24	17Networks_RH_ContB_IPL_2	0.12944
15641	P25	17Networks_RH_ContB_IPL_2	0.4600199999999999
15642	P26	17Networks_RH_ContB_IPL_2	0.252039
15643	P27	17Networks_RH_ContB_IPL_2	0.07699
15644	P28	17Networks_RH_ContB_IPL_2	0.46773300000000007
15645	P29	17Networks_RH_ContB_IPL_2	0.034136
15646	P30	17Networks_RH_ContB_IPL_2	-0.29649400000000004
15647	P31	17Networks_RH_ContB_IPL_2	-0.19814699999999996
15648	P32	17Networks_RH_ContB_IPL_2	0.22104600000000002
15649	P33	17Networks_RH_ContB_IPL_2	0.03346299999999999
15650	P34	17Networks_RH_ContB_IPL_2	-1.314485
15651	P35	17Networks_RH_ContB_IPL_2	-0.20043300000000008
15652	P36	17Networks_RH_ContB_IPL_2	-0.12424100000000005
15653	P37	17Networks_RH_ContB_IPL_2	0.30357199999999995
15654	P38	17Networks_RH_ContB_IPL_2	0.219816
15655	P39	17Networks_RH_ContB_IPL_2	-0.563207
15656	P40	17Networks_RH_ContB_IPL_2	-0.5529660000000001
15657	P41	17Networks_RH_ContB_IPL_2	-0.449369
15658	P42	17Networks_RH_ContB_IPL_2	0.181655
15659	P43	17Networks_RH_ContB_IPL_2	-0.06127499999999997
15660	P44	17Networks_RH_ContB_IPL_2	-0.7241750000000001
15661	P45	17Networks_RH_ContB_IPL_2	-0.261545
15662	P46	17Networks_RH_ContB_IPL_2	-0.25152900000000006
15663	P47	17Networks_RH_ContB_IPL_2	0.005421000000000009
15664	P48	17Networks_RH_ContB_IPL_2	0.480471
15665	P49	17Networks_RH_ContB_IPL_2	0.133152
15666	P50	17Networks_RH_ContB_IPL_2	-0.194672
15667	P51	17Networks_RH_ContB_IPL_2	0.27074200000000004
15668	P52	17Networks_RH_ContB_IPL_2	-0.047899399999999995
15669	P53	17Networks_RH_ContB_IPL_2	0.760159
15670	P54	17Networks_RH_ContB_IPL_2	-0.0033440000000000136
15671	P55	17Networks_RH_ContB_IPL_2	-0.316545
15672	P56	17Networks_RH_ContB_IPL_2	-0.26964
15673	P57	17Networks_RH_ContB_IPL_2	0.6210225
15674	P58	17Networks_RH_ContB_IPL_2	0.419674
15675	P59	17Networks_RH_ContB_IPL_2	0.11351199999999995
15676	P60	17Networks_RH_ContB_IPL_2	-0.3782479999999999
15677	P00	17Networks_RH_ContB_IPL_3	0.07983600000000002
15678	P01	17Networks_RH_ContB_IPL_3	0.8152178
15679	P02	17Networks_RH_ContB_IPL_3	-0.19688500000000003
15680	P03	17Networks_RH_ContB_IPL_3	0.690504
15681	P04	17Networks_RH_ContB_IPL_3	0.18445
15682	P05	17Networks_RH_ContB_IPL_3	0.8251080000000001
15683	P06	17Networks_RH_ContB_IPL_3	-0.29155739999999997
15684	P07	17Networks_RH_ContB_IPL_3	-0.10784219
15685	P08	17Networks_RH_ContB_IPL_3	0.16083200000000003
15686	P09	17Networks_RH_ContB_IPL_3	0.15786499999999998
15687	P10	17Networks_RH_ContB_IPL_3	-0.5077309999999999
15688	P11	17Networks_RH_ContB_IPL_3	0.2088027
15689	P12	17Networks_RH_ContB_IPL_3	0.13744300000000004
15690	P13	17Networks_RH_ContB_IPL_3	-0.18546300000000004
15691	P14	17Networks_RH_ContB_IPL_3	-0.284732
15692	P15	17Networks_RH_ContB_IPL_3	0.8030360000000001
15693	P16	17Networks_RH_ContB_IPL_3	0.8039345999999999
15694	P17	17Networks_RH_ContB_IPL_3	-0.6105160000000001
15695	P18	17Networks_RH_ContB_IPL_3	-0.66276532
15696	P19	17Networks_RH_ContB_IPL_3	-0.28778539999999997
15697	P20	17Networks_RH_ContB_IPL_3	-0.8254239999999999
15698	P21	17Networks_RH_ContB_IPL_3	0.5796030000000001
15699	P22	17Networks_RH_ContB_IPL_3	-0.27808700000000003
15700	P23	17Networks_RH_ContB_IPL_3	0.1063279
15701	P24	17Networks_RH_ContB_IPL_3	0.3800150000000001
15702	P25	17Networks_RH_ContB_IPL_3	0.7875160000000001
15703	P26	17Networks_RH_ContB_IPL_3	0.086677
15704	P27	17Networks_RH_ContB_IPL_3	0.28665300000000005
15705	P28	17Networks_RH_ContB_IPL_3	-0.10193400000000002
15706	P29	17Networks_RH_ContB_IPL_3	0.33599829999999997
15707	P30	17Networks_RH_ContB_IPL_3	-0.11138300000000001
15708	P31	17Networks_RH_ContB_IPL_3	-0.5167433
15709	P32	17Networks_RH_ContB_IPL_3	0.346954
15710	P33	17Networks_RH_ContB_IPL_3	-0.023775169999999998
15711	P34	17Networks_RH_ContB_IPL_3	-0.22295999999999994
15712	P35	17Networks_RH_ContB_IPL_3	-0.16879900000000003
15713	P36	17Networks_RH_ContB_IPL_3	-0.29942399999999997
15714	P37	17Networks_RH_ContB_IPL_3	-0.025180300000000003
15715	P38	17Networks_RH_ContB_IPL_3	-0.127056
15716	P39	17Networks_RH_ContB_IPL_3	-0.120303
15717	P40	17Networks_RH_ContB_IPL_3	-0.67304
15718	P41	17Networks_RH_ContB_IPL_3	-0.6484192
15719	P42	17Networks_RH_ContB_IPL_3	0.060856999999999994
15720	P43	17Networks_RH_ContB_IPL_3	0.05329400000000001
15721	P44	17Networks_RH_ContB_IPL_3	-1.352836
15722	P45	17Networks_RH_ContB_IPL_3	-0.555193
15723	P46	17Networks_RH_ContB_IPL_3	0.020862999999999965
15724	P47	17Networks_RH_ContB_IPL_3	0.331859
15725	P48	17Networks_RH_ContB_IPL_3	0.460101
15726	P49	17Networks_RH_ContB_IPL_3	-0.02691200000000002
15727	P50	17Networks_RH_ContB_IPL_3	0.3193566
15728	P51	17Networks_RH_ContB_IPL_3	0.29550940000000003
15729	P52	17Networks_RH_ContB_IPL_3	0.028836
15730	P53	17Networks_RH_ContB_IPL_3	0.6625489999999999
15731	P54	17Networks_RH_ContB_IPL_3	0.19186300000000003
15732	P55	17Networks_RH_ContB_IPL_3	-0.5983334
15733	P56	17Networks_RH_ContB_IPL_3	0.18790500000000004
15734	P57	17Networks_RH_ContB_IPL_3	0.45044500000000004
15735	P58	17Networks_RH_ContB_IPL_3	0.41714100000000004
15736	P59	17Networks_RH_ContB_IPL_3	-0.027449000000000057
15737	P60	17Networks_RH_ContB_IPL_3	-0.287157
15738	P00	17Networks_RH_ContB_PFCld_1	1.121372
15739	P01	17Networks_RH_ContB_PFCld_1	0.15375
15740	P02	17Networks_RH_ContB_PFCld_1	-0.08999599999999999
15741	P03	17Networks_RH_ContB_PFCld_1	0.299184
15742	P04	17Networks_RH_ContB_PFCld_1	0.24135900000000005
15743	P05	17Networks_RH_ContB_PFCld_1	-0.07459600000000002
15744	P06	17Networks_RH_ContB_PFCld_1	-0.1575643
15745	P07	17Networks_RH_ContB_PFCld_1	-0.17778909999999998
15746	P08	17Networks_RH_ContB_PFCld_1	0.445781
15747	P09	17Networks_RH_ContB_PFCld_1	-0.235024
15748	P10	17Networks_RH_ContB_PFCld_1	-0.416021
15749	P11	17Networks_RH_ContB_PFCld_1	0.24021630000000002
15750	P12	17Networks_RH_ContB_PFCld_1	-0.14777440000000003
15751	P13	17Networks_RH_ContB_PFCld_1	-0.44783799999999996
15752	P14	17Networks_RH_ContB_PFCld_1	-0.29009200000000007
15753	P15	17Networks_RH_ContB_PFCld_1	0.414585
15754	P16	17Networks_RH_ContB_PFCld_1	0.210058
15755	P17	17Networks_RH_ContB_PFCld_1	0.732736
15756	P18	17Networks_RH_ContB_PFCld_1	-0.1920184
15757	P19	17Networks_RH_ContB_PFCld_1	-0.266262
15758	P20	17Networks_RH_ContB_PFCld_1	-0.617194
15759	P21	17Networks_RH_ContB_PFCld_1	0.291065
15760	P22	17Networks_RH_ContB_PFCld_1	-0.604112
15761	P23	17Networks_RH_ContB_PFCld_1	-0.21887220000000002
15762	P24	17Networks_RH_ContB_PFCld_1	0.608822
15763	P25	17Networks_RH_ContB_PFCld_1	0.16104000000000002
15764	P26	17Networks_RH_ContB_PFCld_1	0.318876
15765	P27	17Networks_RH_ContB_PFCld_1	0.4597104
15766	P28	17Networks_RH_ContB_PFCld_1	0.07420399999999999
15767	P29	17Networks_RH_ContB_PFCld_1	0.20102430000000002
15768	P30	17Networks_RH_ContB_PFCld_1	0.14387399999999997
15769	P31	17Networks_RH_ContB_PFCld_1	-0.2029193
15770	P32	17Networks_RH_ContB_PFCld_1	0.1721556
15771	P33	17Networks_RH_ContB_PFCld_1	-0.1048509
15772	P34	17Networks_RH_ContB_PFCld_1	0.019416100000000006
15773	P35	17Networks_RH_ContB_PFCld_1	0.44005900000000003
15774	P36	17Networks_RH_ContB_PFCld_1	0.226394
15775	P37	17Networks_RH_ContB_PFCld_1	-0.05251527
15776	P38	17Networks_RH_ContB_PFCld_1	0.02637299999999998
15777	P39	17Networks_RH_ContB_PFCld_1	-0.261199
15778	P40	17Networks_RH_ContB_PFCld_1	-0.22595199999999993
15779	P41	17Networks_RH_ContB_PFCld_1	-0.18874950000000001
15780	P42	17Networks_RH_ContB_PFCld_1	0.2020706
15781	P43	17Networks_RH_ContB_PFCld_1	-0.436248
15782	P44	17Networks_RH_ContB_PFCld_1	-1.0893329999999999
15783	P45	17Networks_RH_ContB_PFCld_1	-0.47797759999999995
15784	P46	17Networks_RH_ContB_PFCld_1	0.025619000000000003
15785	P47	17Networks_RH_ContB_PFCld_1	-0.257982
15786	P48	17Networks_RH_ContB_PFCld_1	-0.18154569999999998
15787	P49	17Networks_RH_ContB_PFCld_1	-0.311219
15788	P50	17Networks_RH_ContB_PFCld_1	-0.364433
15789	P51	17Networks_RH_ContB_PFCld_1	0.2585697
15790	P52	17Networks_RH_ContB_PFCld_1	-0.051240499999999994
15791	P53	17Networks_RH_ContB_PFCld_1	0.671658
15792	P54	17Networks_RH_ContB_PFCld_1	0.4730395
15793	P55	17Networks_RH_ContB_PFCld_1	-0.017277000000000015
15794	P56	17Networks_RH_ContB_PFCld_1	0.182199
15795	P57	17Networks_RH_ContB_PFCld_1	0.433295
15796	P58	17Networks_RH_ContB_PFCld_1	0.25137390000000004
15797	P59	17Networks_RH_ContB_PFCld_1	0.054819000000000034
15798	P60	17Networks_RH_ContB_PFCld_1	-0.7555850000000001
15799	P00	17Networks_RH_ContB_PFCld_2	0.21891400000000005
15800	P01	17Networks_RH_ContB_PFCld_2	0.01564899999999997
15801	P02	17Networks_RH_ContB_PFCld_2	-0.2780088
15802	P03	17Networks_RH_ContB_PFCld_2	-0.4357647
15803	P04	17Networks_RH_ContB_PFCld_2	0.048594000000000026
15804	P05	17Networks_RH_ContB_PFCld_2	0.18674949999999998
15805	P06	17Networks_RH_ContB_PFCld_2	-0.025783999999999974
15806	P07	17Networks_RH_ContB_PFCld_2	-0.1729242
15807	P08	17Networks_RH_ContB_PFCld_2	-0.007407529999999999
15808	P09	17Networks_RH_ContB_PFCld_2	-0.2994692
15809	P10	17Networks_RH_ContB_PFCld_2	0.049655000000000005
15810	P11	17Networks_RH_ContB_PFCld_2	0.0984444
15811	P12	17Networks_RH_ContB_PFCld_2	0.10124580000000001
15812	P13	17Networks_RH_ContB_PFCld_2	-0.17321599999999998
15813	P14	17Networks_RH_ContB_PFCld_2	-0.286173
15814	P15	17Networks_RH_ContB_PFCld_2	-0.05079399999999998
15815	P16	17Networks_RH_ContB_PFCld_2	0.5755531
15816	P17	17Networks_RH_ContB_PFCld_2	0.4282959999999999
15817	P18	17Networks_RH_ContB_PFCld_2	-0.0016820999999999989
15818	P19	17Networks_RH_ContB_PFCld_2	-0.181321
15819	P20	17Networks_RH_ContB_PFCld_2	-0.35560400000000003
15820	P21	17Networks_RH_ContB_PFCld_2	0.13528990000000002
15821	P22	17Networks_RH_ContB_PFCld_2	-0.076262
15822	P23	17Networks_RH_ContB_PFCld_2	-0.34869300000000003
15823	P24	17Networks_RH_ContB_PFCld_2	0.31005499999999997
15824	P25	17Networks_RH_ContB_PFCld_2	0.26955900000000005
15825	P26	17Networks_RH_ContB_PFCld_2	0.6733013
15826	P27	17Networks_RH_ContB_PFCld_2	0.2661863
15827	P28	17Networks_RH_ContB_PFCld_2	0.532488
15828	P29	17Networks_RH_ContB_PFCld_2	0.0355459
15829	P30	17Networks_RH_ContB_PFCld_2	-0.00962099999999999
15830	P31	17Networks_RH_ContB_PFCld_2	0.04221499999999999
15831	P32	17Networks_RH_ContB_PFCld_2	0.34335899999999997
15832	P33	17Networks_RH_ContB_PFCld_2	-0.014958840000000001
15833	P34	17Networks_RH_ContB_PFCld_2	-0.07220990000000001
15834	P35	17Networks_RH_ContB_PFCld_2	0.173659
15835	P36	17Networks_RH_ContB_PFCld_2	-0.236467
15836	P37	17Networks_RH_ContB_PFCld_2	0.10090800000000003
15837	P38	17Networks_RH_ContB_PFCld_2	-0.284284
15838	P39	17Networks_RH_ContB_PFCld_2	0.001796999999999993
15839	P40	17Networks_RH_ContB_PFCld_2	-0.47825399999999996
15840	P41	17Networks_RH_ContB_PFCld_2	-0.32095399999999996
15841	P42	17Networks_RH_ContB_PFCld_2	-0.04281499999999999
15842	P43	17Networks_RH_ContB_PFCld_2	0.1551272
15843	P44	17Networks_RH_ContB_PFCld_2	-0.964158
15844	P45	17Networks_RH_ContB_PFCld_2	-0.7641406000000001
15845	P46	17Networks_RH_ContB_PFCld_2	0.012921000000000016
15846	P47	17Networks_RH_ContB_PFCld_2	0.02513599999999999
15847	P48	17Networks_RH_ContB_PFCld_2	0.656001
15848	P49	17Networks_RH_ContB_PFCld_2	0.269391
15849	P50	17Networks_RH_ContB_PFCld_2	0.10314300000000001
15850	P51	17Networks_RH_ContB_PFCld_2	-0.0667325
15851	P52	17Networks_RH_ContB_PFCld_2	0.01879329
15852	P53	17Networks_RH_ContB_PFCld_2	0.19060900000000003
15853	P54	17Networks_RH_ContB_PFCld_2	0.109293
15854	P55	17Networks_RH_ContB_PFCld_2	0.18246099999999998
15855	P56	17Networks_RH_ContB_PFCld_2	0.11441500000000002
15856	P57	17Networks_RH_ContB_PFCld_2	0.04875699999999997
15857	P58	17Networks_RH_ContB_PFCld_2	0.062858
15858	P59	17Networks_RH_ContB_PFCld_2	-0.14953100000000003
15859	P60	17Networks_RH_ContB_PFCld_2	-0.081156
15860	P00	17Networks_RH_ContB_PFCld_3	0.271933
15861	P01	17Networks_RH_ContB_PFCld_3	0.099777
15862	P02	17Networks_RH_ContB_PFCld_3	-0.28035519999999997
15863	P03	17Networks_RH_ContB_PFCld_3	-0.533976
15864	P04	17Networks_RH_ContB_PFCld_3	0.11446099999999998
15865	P05	17Networks_RH_ContB_PFCld_3	0.42222339999999997
15866	P06	17Networks_RH_ContB_PFCld_3	-0.11460030000000002
15867	P07	17Networks_RH_ContB_PFCld_3	-0.05573379999999999
15868	P08	17Networks_RH_ContB_PFCld_3	0.581074
15869	P09	17Networks_RH_ContB_PFCld_3	-0.028210999999999986
15870	P10	17Networks_RH_ContB_PFCld_3	0.10517599999999999
15871	P11	17Networks_RH_ContB_PFCld_3	-0.0994142
15872	P12	17Networks_RH_ContB_PFCld_3	0.03516559999999999
15873	P13	17Networks_RH_ContB_PFCld_3	-0.135182
15874	P14	17Networks_RH_ContB_PFCld_3	-0.0984831
15875	P15	17Networks_RH_ContB_PFCld_3	-0.0480244
15876	P16	17Networks_RH_ContB_PFCld_3	0.23628120000000002
15877	P17	17Networks_RH_ContB_PFCld_3	-0.17585800000000001
15878	P18	17Networks_RH_ContB_PFCld_3	0.168014
15879	P19	17Networks_RH_ContB_PFCld_3	-0.058218000000000006
15880	P20	17Networks_RH_ContB_PFCld_3	-0.1565557
15881	P21	17Networks_RH_ContB_PFCld_3	0.12769760000000002
15882	P22	17Networks_RH_ContB_PFCld_3	-0.1132285
15883	P23	17Networks_RH_ContB_PFCld_3	-0.0928901
15884	P24	17Networks_RH_ContB_PFCld_3	0.20673299999999997
15885	P25	17Networks_RH_ContB_PFCld_3	0.05516739999999999
15886	P26	17Networks_RH_ContB_PFCld_3	0.572902
15887	P27	17Networks_RH_ContB_PFCld_3	0.047767199999999996
15888	P28	17Networks_RH_ContB_PFCld_3	0.24857020000000002
15889	P29	17Networks_RH_ContB_PFCld_3	0.4003506
15890	P30	17Networks_RH_ContB_PFCld_3	-0.2152289
15891	P31	17Networks_RH_ContB_PFCld_3	-0.074744
15892	P32	17Networks_RH_ContB_PFCld_3	0.46328899999999995
15893	P33	17Networks_RH_ContB_PFCld_3	0.10972500000000002
15894	P34	17Networks_RH_ContB_PFCld_3	-0.17389477
15895	P35	17Networks_RH_ContB_PFCld_3	-0.048778699999999994
15896	P36	17Networks_RH_ContB_PFCld_3	-0.2429378
15897	P37	17Networks_RH_ContB_PFCld_3	0.0861919
15898	P38	17Networks_RH_ContB_PFCld_3	-0.069079
15899	P39	17Networks_RH_ContB_PFCld_3	-0.410571
15900	P40	17Networks_RH_ContB_PFCld_3	-0.575184
15901	P41	17Networks_RH_ContB_PFCld_3	-0.327729
15902	P42	17Networks_RH_ContB_PFCld_3	0.1498432
15903	P43	17Networks_RH_ContB_PFCld_3	0.100549
15904	P44	17Networks_RH_ContB_PFCld_3	-1.249847
15905	P45	17Networks_RH_ContB_PFCld_3	-0.530635
15906	P46	17Networks_RH_ContB_PFCld_3	-0.1786914
15907	P47	17Networks_RH_ContB_PFCld_3	-0.0327525
15908	P48	17Networks_RH_ContB_PFCld_3	0.5312965000000001
15909	P49	17Networks_RH_ContB_PFCld_3	-0.02410295
15910	P50	17Networks_RH_ContB_PFCld_3	0.3240071
15911	P51	17Networks_RH_ContB_PFCld_3	0.025263000000000008
15912	P52	17Networks_RH_ContB_PFCld_3	0.003392000000000006
15913	P53	17Networks_RH_ContB_PFCld_3	0.555199
15914	P54	17Networks_RH_ContB_PFCld_3	0.48267899999999997
15915	P55	17Networks_RH_ContB_PFCld_3	0.0907395
15916	P56	17Networks_RH_ContB_PFCld_3	-0.01204409
15917	P57	17Networks_RH_ContB_PFCld_3	0.383985
15918	P58	17Networks_RH_ContB_PFCld_3	-0.015583099999999999
15919	P59	17Networks_RH_ContB_PFCld_3	-0.30981817
15920	P60	17Networks_RH_ContB_PFCld_3	-0.1056462
15921	P00	17Networks_RH_ContB_PFClv_1	0.370624
15922	P01	17Networks_RH_ContB_PFClv_1	-0.25413300000000005
15923	P02	17Networks_RH_ContB_PFClv_1	0.1584964
15924	P03	17Networks_RH_ContB_PFClv_1	0.12896230000000003
15925	P04	17Networks_RH_ContB_PFClv_1	-0.02159799999999998
15926	P05	17Networks_RH_ContB_PFClv_1	-0.4380884
15927	P06	17Networks_RH_ContB_PFClv_1	-0.673593
15928	P07	17Networks_RH_ContB_PFClv_1	-0.071319
15929	P08	17Networks_RH_ContB_PFClv_1	0.3466045
15930	P09	17Networks_RH_ContB_PFClv_1	-0.0355183
15931	P10	17Networks_RH_ContB_PFClv_1	0.28458400000000006
15932	P11	17Networks_RH_ContB_PFClv_1	0.0455726
15933	P12	17Networks_RH_ContB_PFClv_1	-0.19821371999999998
15934	P13	17Networks_RH_ContB_PFClv_1	-0.20980119999999997
15935	P14	17Networks_RH_ContB_PFClv_1	0.7550560000000001
15936	P15	17Networks_RH_ContB_PFClv_1	-0.052471199999999996
15937	P16	17Networks_RH_ContB_PFClv_1	0.3418068
15938	P17	17Networks_RH_ContB_PFClv_1	-0.19377499999999998
15939	P18	17Networks_RH_ContB_PFClv_1	-0.1879886
15940	P19	17Networks_RH_ContB_PFClv_1	-0.11975540000000001
15941	P20	17Networks_RH_ContB_PFClv_1	-0.06501600000000002
15942	P21	17Networks_RH_ContB_PFClv_1	-0.118094
15943	P22	17Networks_RH_ContB_PFClv_1	-0.14740399999999998
15944	P23	17Networks_RH_ContB_PFClv_1	0.007334300000000002
15945	P24	17Networks_RH_ContB_PFClv_1	0.16781
15946	P25	17Networks_RH_ContB_PFClv_1	0.340707
15947	P26	17Networks_RH_ContB_PFClv_1	-0.1262624
15948	P27	17Networks_RH_ContB_PFClv_1	0.024049699999999997
15949	P28	17Networks_RH_ContB_PFClv_1	0.149693
15950	P29	17Networks_RH_ContB_PFClv_1	0.248301
15951	P30	17Networks_RH_ContB_PFClv_1	-0.3500782
15952	P31	17Networks_RH_ContB_PFClv_1	-0.0320877
15953	P32	17Networks_RH_ContB_PFClv_1	0.2281598
15954	P33	17Networks_RH_ContB_PFClv_1	-0.015283599999999994
15955	P34	17Networks_RH_ContB_PFClv_1	-0.4901611
15956	P35	17Networks_RH_ContB_PFClv_1	-0.249301
15957	P36	17Networks_RH_ContB_PFClv_1	0.028473000000000026
15958	P37	17Networks_RH_ContB_PFClv_1	-0.256494
15959	P38	17Networks_RH_ContB_PFClv_1	0.05460480000000001
15960	P39	17Networks_RH_ContB_PFClv_1	-0.209187
15961	P40	17Networks_RH_ContB_PFClv_1	0.04767020000000001
15962	P41	17Networks_RH_ContB_PFClv_1	-0.19277935999999998
15963	P42	17Networks_RH_ContB_PFClv_1	0.0760562
15964	P43	17Networks_RH_ContB_PFClv_1	-0.21321902999999998
15965	P44	17Networks_RH_ContB_PFClv_1	-0.31090799999999996
15966	P45	17Networks_RH_ContB_PFClv_1	0.271183
15967	P46	17Networks_RH_ContB_PFClv_1	0.08385069999999999
15968	P47	17Networks_RH_ContB_PFClv_1	-0.1711599
15969	P48	17Networks_RH_ContB_PFClv_1	0.2720782
